과채류, 딸기, 설향, 1, 0, 890.0
류, 사과, 미얀마, 1, 0, 184.5
류, 사과, 후지, 1, 0, 248.0
과채류, 방울토마토, 대추방울, 1, 0, 480.0
류, 바나나, 바나나, 0, 0, 203.84616
류, 마, 기타마, 1, 0, 129.0
류, 사과, 미얀마, 1, 0, 124.5
류, 감귤, 조생귤, 1, 0, 198.0
류, 바나나, 바나나, 0, 0, 203.84616
류, 사과, 미얀마, 1, 0, 216.5
류, 사과, 미시마, 1, 0, 250.0
류, 감귤, 조생귤, 1, 0, 212.0
과채류, 토마토, 토마토, 1, 0, 120.0
과채류, 딸기, 설향, 1, 0, 800.0
, 고구마, 기타, 1, 0, 135.0
류, 쌈채, 모듬쌈채, 1, 0, 750.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 후지, 1, 0, 94.5
류, 사과, 기타사과, 1, 0, 350.0
류, 감귤, 조생귤, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 토마토, 토마토, 1, 0, 150.0
과채류, 방울토마토, 대추방울, 1, 0, 540.0
류, 사과, 미얀마, 1, 0, 162.5
과채류, 토마토, 토마토, 1, 0, 600.0
류, 감귤, 조생귤, 1, 0, 260.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 162.5
류, 사과, 후지, 1, 0, 120.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 수박, 수박, 1, 0, 175.0
과채류, 딸기, 기타딸기, 1, 0, 890.0
류, 파인애플, 파인애플, 1, 0, 225.0
류, 만감, 한라봉, 1, 0, 360.0
채소류, 건고추, 기타건고추, 1, 0, 1350.0
류, 사과, 미얀마, 1, 0, 195.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 사과, 미시마, 1, 0, 240.0
류, 쌈채, 모듬쌈채, 1, 0, 750.0
류, 사과, 후지, 1, 0, 144.5
류, 만감, 기타만감, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 275.0
류, 감귤, 조생귤, 1, 0, 210.0
류, 사과, 미시마, 1, 0, 150.0
과채류, 토마토, 완숙토마토, 1, 0, 340.0
과채류, 딸기, 설향, 1, 0, 1500.0
채류, 상추, 적상추, 1, 0, 930.0
류, 사과, 미얀마, 1, 0, 180.5
과채류, 딸기, 설향, 1, 0, 750.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 사과, 후지, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 184.5
과채류, 딸기, 설향, 1, 0, 1320.0
류, 쌈채, 모듬쌈채, 1, 0, 750.0
류, 감귤, 조생귤, 1, 0, 142.0
류, 사과, 미얀마, 1, 0, 201.0
류, 호두, 기타호두, 1, 0, 490.0
류, 사과, 미시마, 1, 0, 290.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 사과, 후지, 1, 0, 170.5
과채류, 딸기, 설향, 1, 0, 1040.0
류, 포도, 청포도, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 480.0
류, 호두, 기타호두, 1, 0, 490.0
류, 만감, 기타만감, 1, 0, 466.66666
류, 사과, 미얀마, 1, 0, 287.5
과채류, 토마토, 기타토마토, 1, 0, 138.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 포도, 샤인마스캇, 1, 0, 861.1111
과채류, 딸기, 설향, 1, 0, 1373.3334
류, 사과, 미얀마, 1, 0, 82.5
과채류, 방울토마토, 대추방울, 1, 0, 180.0
류, 사과, 후지, 1, 0, 245.0
과채류, 딸기, 설향, 1, 0, 950.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 950.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 124.5
류, 사과, 후지, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1106.6666
류, 감귤, 조생귤, 1, 0, 100.0
과채류, 딸기, 설향, 1, 0, 810.0
류, 사과, 후지, 1, 0, 320.0
과채류, 토마토, 완숙토마토, 1, 0, 340.0
류, 사과, 미얀마, 1, 0, 223.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 배, 신고, 1, 0, 206.66667
류, 만감, 한라봉, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 파인애플, 파인애플, 1, 0, 225.0
류, 사과, 미시마, 1, 0, 264.5
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 후지, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 314.5
류, 사과, 후지, 1, 0, 185.5
류, 감귤, 조생귤, 1, 0, 140.0
류, 단감, 부유, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 미얀마, 1, 0, 375.0
류, 사과, 미얀마, 1, 0, 280.0
류, 사과, 후지, 1, 0, 260.0
류, 포도, 샤인마스캇, 1, 0, 825.0
류, 감귤, 조생귤, 1, 0, 130.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 만감, 한라봉, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1500.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 감귤, 조생귤, 1, 0, 182.0
류, 사과, 미얀마, 1, 0, 294.5
류, 만감, 한라봉, 1, 0, 393.33334
과채류, 토마토, 토마토, 1, 0, 760.0
류, 포도, 샤인마스캇, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 토마토, 완숙토마토, 1, 0, 80.0
류, 사과, 미얀마, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 284.5
과채류, 딸기, 설향, 1, 0, 780.0
류, 사과, 미얀마, 1, 0, 249.5
류, 사과, 미얀마, 1, 0, 94.5
류, 포도, 샤인마스캇, 1, 0, 825.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 510.0
류, 포도, 샤인마스캇, 1, 0, 850.0
류, 파인애플, 파인애플, 1, 0, 225.0
류, 사과, 기타사과, 1, 0, 260.0
류, 포도, 샤인마스캇, 1, 0, 825.0
류, 사과, 미얀마, 1, 0, 146.0
채류, 미나리, 미나리, 1, 0, 1050.0
류, 포도, 샤인마스캇, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 380.0
류, 사과, 미얀마, 1, 0, 182.5
과채류, 딸기, 설향, 1, 0, 1600.0
과채류, 딸기, 설향, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 210.5
과채류, 딸기, 설향, 1, 0, 1000.0
류, 자몽, 그레이프푸룻, 1, 0, 266.66666
류, 참다래(키위), 골드키위, 1, 0, 1016.6667
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 후지, 1, 0, 315.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 방울토마토, 대추방울, 1, 0, 250.0
류, 감귤, 조생귤, 1, 0, 250.0
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 후지, 1, 0, 336.0
과채류, 방울토마토, 대추방울, 1, 0, 360.0
과채류, 딸기, 설향, 1, 0, 1120.0
류, 감귤, 조생귤, 1, 0, 78.0
류, 바나나, 바나나, 0, 0, 169.23077
류, 사과, 미시마, 1, 0, 270.0
류, 사과, 미얀마, 1, 0, 194.5
류, 사과, 미얀마, 1, 0, 226.0
류, 사과, 미시마, 1, 0, 250.0
채류, 시금치, 시금치, 1, 0, 262.5
과채류, 토마토, 대저토마토, 1, 0, 500.0
채류, 시금치, 시금치, 1, 0, 533.3333
과채류, 토마토, 대저토마토, 1, 0, 400.0
채류, 시금치, 시금치, 1, 0, 533.3333
과채류, 토마토, 대저토마토, 1, 0, 400.0
채류, 시금치, 시금치, 1, 0, 262.5
과채류, 토마토, 대저토마토, 1, 0, 300.0
채류, 시금치, 시금치, 1, 0, 262.5
과채류, 토마토, 대저토마토, 1, 0, 300.0
과채류, 토마토, 대저토마토, 1, 0, 266.66666
채류, 시금치, 시금치, 1, 0, 262.5
과채류, 토마토, 대저토마토, 1, 0, 233.33333
채류, 시금치, 시금치, 1, 0, 262.5
채류, 시금치, 시금치, 1, 0, 262.5
류, 사과, 미얀마, 1, 0, 177.5
류, 사과, 미얀마, 1, 0, 199.5
류, 사과, 미얀마, 1, 0, 214.5
류, 사과, 미얀마, 1, 0, 257.0
류, 사과, 미얀마, 1, 0, 294.5
류, 사과, 미얀마, 1, 0, 321.5
류, 사과, 미얀마, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 364.5
채류, 상추, 꽃적상추, 1, 0, 175.0
류, 사과, 미얀마, 1, 0, 134.5
채류, 미나리, 기타미나리, 1, 0, 787.5
류, 사과, 미얀마, 1, 0, 284.5
류, 사과, 미얀마, 1, 0, 234.5
류, 만감, 기타만감, 1, 0, 543.3333
류, 사과, 미얀마, 1, 0, 290.0
과채류, 수박, 수박, 1, 0, 192.85715
류, 사과, 미얀마, 1, 0, 344.5
과채류, 딸기, 기타딸기, 1, 0, 770.0
류, 사과, 미얀마, 1, 0, 369.5
류, 만감, 한라봉, 1, 0, 433.33334
 해조류, 미역, 물미역, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 374.5
류, 사과, 후지, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 391.5
과채류, 토마토, 토마토, 1, 0, 144.0
류, 사과, 후지, 1, 0, 350.0
채류, 상추, 꽃적상추, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 딸기, 설향, 1, 0, 1600.0
과채류, 딸기, 설향, 1, 0, 850.0
채소류, 쪽파, 쪽파, 1, 0, 493.5
류, 포도, 포도, 0, 0, 365.85367
류, 감귤, 조생귤, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 170.0
류, 포도, 샤인마스캇, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 375.0
채류, 배추, 기타배추, 1, 0, 28.88889
류, 단감, 기타단감, 1, 0, 190.0
과채류, 딸기, 설향, 1, 0, 880.0
류, 만감, 한라봉, 1, 0, 416.66666
과채류, 딸기, 설향, 1, 0, 1900.0
류, 사과, 미얀마, 1, 0, 365.0
류, 사과, 후지, 1, 0, 214.5
과채류, 토마토, 토마토, 1, 0, 640.0
류, 사과, 미시마, 1, 0, 266.5
류, 호두, 기타호두, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1370.0
과채류, 방울토마토, 대추방울, 1, 0, 650.0
류, 감귤, 조생귤, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1900.0
과채류, 딸기, 설향, 1, 0, 380.0
과채류, 토마토, 완숙토마토, 1, 0, 370.0
류, 감귤, 조생귤, 1, 0, 154.0
채류, 시금치, 시금치, 1, 0, 220.0
류, 만감, 기타만감, 1, 0, 526.6667
과채류, 딸기, 설향, 1, 0, 1040.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 미시마, 1, 0, 259.5
, 고구마, 기타, 1, 0, 187.0
류, 호두, 기타호두, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 510.0
류, 사과, 후지, 1, 0, 230.0
과채류, 토마토, 완숙토마토, 1, 0, 370.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 289.0
과채류, 딸기, 설향, 1, 0, 1600.0
류, 감귤, 조생귤, 1, 0, 150.0
과채류, 방울토마토, 방울토마토, 1, 0, 330.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 호두, 기타호두, 1, 0, 500.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 파인애플, 파인애플, 1, 0, 225.0
과채류, 토마토, 토마토, 1, 0, 60.0
류, 사과, 미얀마, 1, 0, 359.5
류, 사과, 후지, 1, 0, 280.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 사과, 미얀마, 1, 0, 169.5
과채류, 딸기, 설향, 1, 0, 1600.0
채류, 시금치, 시금치, 1, 0, 375.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 감귤, 조생귤, 1, 0, 20.0
류, 사과, 미얀마, 1, 0, 290.0
류, 사과, 후지, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 172.5
류, 사과, 미얀마, 1, 0, 284.5
류, 감귤, 조생귤, 1, 0, 172.0
류, 호두, 기타호두, 1, 0, 500.0
과채류, 토마토, 완숙토마토, 1, 0, 300.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 500.0
류, 사과, 미시마, 1, 0, 350.0
류, 사과, 후지, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 감귤, 조생귤, 1, 0, 170.0
채류, 시금치, 시금치, 1, 0, 375.0
류, 파프리카, 파프리카, 1, 0, 1040.0
채류, 고구마순, 생고구마순, 1, 0, 714.2857
류, 사과, 미얀마, 1, 0, 500.0
, 콩, 기타콩, 1, 0, 800.0
류, 사과, 후지, 1, 0, 93.0
과채류, 토마토, 완숙토마토, 1, 0, 300.0
류, 감귤, 조생귤, 1, 0, 340.0
과채류, 딸기, 설향, 1, 0, 11100.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 포도, 샤인마스캇, 1, 0, 350.0
채류, 시금치, 시금치, 1, 0, 220.0
류, 포도, 샤인마스캇, 1, 0, 240.0
류, 자몽, 그레이프푸룻, 1, 0, 362.5
과채류, 딸기, 설향, 1, 0, 800.0
류, 단감, 부유, 1, 0, 102.0
류, 사과, 후지, 1, 0, 430.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 기타사과, 1, 0, 270.0
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 12000.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 파인애플, 파인애플, 1, 0, 225.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 방울토마토, 대추방울, 1, 0, 640.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 자몽, 그레이프푸룻, 1, 0, 362.5
류, 사과, 후지, 1, 0, 280.0
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 144.0
과채류, 토마토, 토마토, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 750.0
류, 사과, 후지, 1, 0, 145.5
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 감귤, 조생귤, 1, 0, 130.0
류, 배, 신고, 1, 0, 106.666664
과채류, 토마토, 토마토, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 890.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 730.0
류, 포도, 청포도, 1, 0, 475.0
류, 사과, 미얀마, 1, 0, 261.0
류, 사과, 미얀마, 1, 0, 560.0
과채류, 딸기, 설향, 1, 0, 950.0
류, 호두, 기타호두, 1, 0, 129.0
과채류, 딸기, 설향, 1, 0, 910.0
류, 사과, 미얀마, 1, 0, 433.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 감귤, 조생귤, 1, 0, 186.0
류, 사과, 미얀마, 1, 0, 221.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 107.5
류, 사과, 미얀마, 1, 0, 264.5
과채류, 딸기, 설향, 1, 0, 1350.0
류, 사과, 미얀마, 1, 0, 109.5
과채류, 딸기, 설향, 1, 0, 1350.0
류, 사과, 미얀마, 1, 0, 284.5
류, 사과, 미얀마, 1, 0, 294.5
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 후지, 1, 0, 330.0
류, 사과, 후지, 1, 0, 345.0
과채류, 방울토마토, 대추방울, 1, 0, 500.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 130.0
류, 감귤, 조생귤, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1310.0
류, 사과, 후지, 1, 0, 325.0
과채류, 방울토마토, 대추방울, 1, 0, 460.0
류, 배, 신고, 1, 0, 173.33333
과채류, 토마토, 대저토마토, 1, 0, 400.0
과채류, 토마토, 대저토마토, 1, 0, 300.0
과채류, 토마토, 대저토마토, 1, 0, 300.0
과채류, 토마토, 대저토마토, 1, 0, 266.66666
과채류, 토마토, 대저토마토, 1, 0, 233.33333
류, 호두, 기타호두, 1, 0, 450.0
류, 단감, 부유, 1, 0, 419.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1300.0
채류, 시금치, 시금치, 1, 0, 262.5
과채류, 딸기, 설향, 1, 0, 1050.0
채류, 시금치, 시금치, 1, 0, 262.5
채류, 시금치, 시금치, 1, 0, 262.5
채류, 시금치, 시금치, 1, 0, 262.5
류, 사과, 미얀마, 1, 0, 282.5
류, 사과, 미얀마, 1, 0, 172.0
류, 사과, 미얀마, 1, 0, 282.5
류, 사과, 미얀마, 1, 0, 244.5
류, 사과, 미얀마, 1, 0, 284.5
류, 사과, 미얀마, 1, 0, 272.0
류, 사과, 미얀마, 1, 0, 384.5
류, 사과, 미얀마, 1, 0, 179.5
류, 사과, 미얀마, 1, 0, 190.0
류, 사과, 미얀마, 1, 0, 224.5
류, 사과, 미얀마, 1, 0, 275.0
류, 사과, 미얀마, 1, 0, 284.5
류, 사과, 미얀마, 1, 0, 279.5
채류, 열무, 열무, 1, 0, 237.5
채류, 열무, 열무, 1, 0, 237.5
채류, 열무, 열무, 1, 0, 237.5
류, 사과, 미얀마, 1, 0, 102.0
류, 사과, 미얀마, 1, 0, 162.0
류, 사과, 미얀마, 1, 0, 173.0
류, 자몽, 그레이프푸룻, 1, 0, 362.5
류, 자몽, 그레이프푸룻, 1, 0, 362.5
류, 호박, 애호박, 1, 0, 511.875
류, 자몽, 그레이프푸룻, 1, 0, 362.5
류, 가지, 가지, 1, 0, 525.0
과채류, 딸기, 설향, 1, 0, 1380.0
류, 사과, 미얀마, 1, 0, 171.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 자몽, 그레이프푸룻, 1, 0, 362.5
과채류, 딸기, 기타딸기, 1, 0, 1090.0
류, 자몽, 그레이프푸룻, 1, 0, 362.5
류, 사과, 미얀마, 1, 0, 213.0
과채류, 딸기, 설향, 1, 0, 580.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 258.0
류, 사과, 미얀마, 1, 0, 263.0
채류, 양배추, 양배추, 1, 0, 62.5
류, 사과, 후지, 1, 0, 400.0
채류, 양배추, 양배추, 1, 0, 62.5
류, 사과, 미얀마, 1, 0, 280.0
채류, 배추, 기타배추, 1, 0, 23.333334
채류, 양배추, 양배추, 1, 0, 62.5
류, 사과, 후지, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 만감, 한라봉, 1, 0, 666.6667
, 고구마, 기타, 1, 0, 226.0
류, 포도, 샤인마스캇, 1, 0, 1000.0
류, 포도, 샤인마스캇, 1, 0, 365.0
류, 포도, 샤인마스캇, 1, 0, 755.0
과채류, 딸기, 설향, 1, 0, 1180.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 포도, 샤인마스캇, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 1273.3334
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 토마토, 기타토마토, 1, 0, 70.0
류, 감귤, 기타감귤, 1, 0, 160.0
류, 사과, 후지, 1, 0, 190.0
류, 단감, 부유, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1020.0
류, 감귤, 조생귤, 1, 0, 206.0
류, 사과, 미얀마, 1, 0, 580.0
류, 가지, 건가지, 1, 0, 1030.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 호두, 기타호두, 1, 0, 246.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 650.0
과채류, 딸기, 기타딸기, 1, 0, 410.0
류, 감귤, 조생귤, 1, 0, 186.0
류, 포도, 샤인마스캇, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 1266.6666
류, 사과, 후지, 1, 0, 320.0
류, 사과, 후지, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1060.0
류, 사과, 후지, 1, 0, 261.0
류, 사과, 미얀마, 1, 0, 184.5
과채류, 방울토마토, 대추방울, 1, 0, 300.0
류, 사과, 후지, 1, 0, 310.0
과채류, 딸기, 설향, 1, 0, 550.0
류, 포도, 샤인마스캇, 1, 0, 460.0
류, 사과, 미얀마, 1, 0, 299.5
과채류, 방울토마토, 방울토마토, 1, 0, 365.0
과채류, 딸기, 설향, 1, 0, 450.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 망고, 망고, 1, 0, 970.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 토마토, 토마토, 1, 0, 90.0
류, 감귤, 조생귤, 1, 0, 130.0
류, 감귤, 비가림감귤, 1, 0, 224.0
과채류, 딸기, 설향, 1, 0, 1220.0
과채류, 딸기, 설향, 1, 0, 1380.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 사과, 후지, 1, 0, 171.5
류, 단감, 기타단감, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 209.5
류, 배, 만풍, 1, 0, 108.0
류, 망고, 망고, 1, 0, 970.0
류, 사과, 미얀마, 1, 0, 117.5
과채류, 딸기, 설향, 1, 0, 1500.0
과채류, 딸기, 설향, 1, 0, 1250.0
채류, 부추, 일반부추, 1, 0, 220.0
과채류, 토마토, 기타토마토, 1, 0, 142.0
과채류, 딸기, 설향, 1, 0, 1650.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 후지, 1, 0, 181.5
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 후지, 1, 0, 289.5
류, 사과, 미얀마, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 580.0
류, 만감, 한라봉, 1, 0, 453.33334
류, 감귤, 조생귤, 1, 0, 220.0
과채류, 방울토마토, 대추방울, 1, 0, 600.0
류, 사과, 후지, 1, 0, 220.0
과채류, 토마토, 완숙토마토, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 115.0
과채류, 토마토, 완숙토마토, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 239.5
류, 사과, 후지, 1, 0, 380.0
류, 사과, 미얀마, 1, 0, 485.0
류, 감귤, 조생귤, 1, 0, 190.0
류, 감귤, 조생귤, 1, 0, 160.0
류, 망고, 망고, 0, 0, 775.0
류, 파인애플, 파인애플, 1, 0, 225.0
과채류, 토마토, 완숙토마토, 1, 0, 400.0
과채류, 토마토, 완숙토마토, 1, 0, 250.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 950.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 후지, 1, 0, 290.0
류, 감귤, 조생귤, 1, 0, 102.0
류, 사과, 미얀마, 1, 0, 184.5
류, 감귤, 감귤, 1, 0, 260.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 단감, 부유, 1, 0, 132.0
과채류, 딸기, 설향, 1, 0, 400.0
류, 배, 신고, 1, 0, 213.33333
과채류, 토마토, 완숙토마토, 1, 0, 255.0
류, 사과, 후지, 1, 0, 220.0
류, 감귤, 레드향, 1, 0, 411.1111
과채류, 딸기, 설향, 1, 0, 1700.0
류, 배, 신고, 1, 0, 133.33333
류, 사과, 후지, 1, 0, 258.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 279.5
류, 배, 신고, 1, 0, 160.0
과채류, 토마토, 토마토, 1, 0, 620.0
과채류, 토마토, 토마토, 1, 0, 130.0
류, 감귤, 레드향, 1, 0, 411.1111
과채류, 딸기, 설향, 1, 0, 550.0
류, 배, 신고, 1, 0, 186.66667
류, 포도, 샤인마스캇, 1, 0, 465.0
과채류, 토마토, 완숙토마토, 1, 0, 255.0
류, 사과, 후지, 1, 0, 272.5
류, 감귤, 조생귤, 1, 0, 220.0
류, 사과, 후지, 1, 0, 210.0
류, 감귤, 비가림감귤, 1, 0, 274.0
류, 감귤, 조생귤, 1, 0, 220.0
과채류, 딸기, 기타딸기, 1, 0, 900.0
류, 배, 신고, 1, 0, 183.33333
과채류, 방울토마토, 대추방울, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 배, 신고, 1, 0, 173.33333
류, 무, 무말랭이, 1, 0, 450.0
류, 사과, 미얀마, 1, 0, 339.5
류, 배, 신고, 1, 0, 186.66667
과채류, 토마토, 완숙토마토, 1, 0, 265.0
류, 배, 신고, 1, 0, 183.33333
류, 배, 신고, 1, 0, 173.33333
류, 배, 신고, 1, 0, 183.33333
류, 단감, 부유, 1, 0, 120.0
류, 배, 신고, 1, 0, 173.33333
류, 사과, 미얀마, 1, 0, 272.5
류, 감귤, 조생귤, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 292.0
류, 호두, 기타호두, 1, 0, 660.0
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 미얀마, 1, 0, 334.5
과채류, 딸기, 설향, 1, 0, 1650.0
류, 만감, 한라봉, 1, 0, 466.66666
류, 사과, 미얀마, 1, 0, 225.0
류, 만감, 한라봉, 1, 0, 466.66666
류, 사과, 미얀마, 1, 0, 90.0
류, 사과, 미얀마, 1, 0, 123.0
류, 만감, 한라봉, 1, 0, 533.3333
류, 당근, 당근, 1, 0, 135.0
류, 만감, 한라봉, 1, 0, 533.3333
류, 당근, 당근, 1, 0, 110.0
류, 만감, 한라봉, 1, 0, 400.0
류, 만감, 한라봉, 1, 0, 466.66666
류, 사과, 미얀마, 1, 0, 121.5
류, 사과, 미얀마, 1, 0, 252.5
류, 사과, 미얀마, 1, 0, 108.0
류, 사과, 미얀마, 1, 0, 135.5
류, 사과, 미얀마, 1, 0, 150.5
류, 사과, 미얀마, 1, 0, 172.5
류, 사과, 미얀마, 1, 0, 165.0
류, 사과, 미얀마, 1, 0, 219.5
류, 사과, 미얀마, 1, 0, 264.5
류, 사과, 미얀마, 1, 0, 275.0
류, 사과, 미얀마, 1, 0, 274.5
채류, 냉이, 일반냉이, 1, 0, 1150.0
류, 사과, 미얀마, 1, 0, 198.0
채류, 열무, 열무, 1, 0, 605.0
과채류, 딸기, 설향, 1, 0, 1550.0
과채류, 딸기, 설향, 1, 0, 1650.0
