류, 표고버섯, 표고버섯, 1, 0, 260.0
채류, 상추, 포기찹, 1, 0, 480.0
류, 새송이, 새송이버섯, 1, 0, 225.0
 해조류, 파래, 파래, 1, 0, 125.0
류, 사과, 후지, 1, 0, 360.0
류, 만감, 기타만감, 1, 0, 510.0
류, 표고버섯, 기타표고버섯, 1, 0, 360.0
과채류, 딸기, 설향, 1, 0, 1360.0
 해조류, 파래, 파래, 1, 0, 125.0
채소류, 양파, 양파, 1, 0, 160.0
류, 단감, 부유, 1, 0, 270.0
 해조류, 파래, 파래, 1, 0, 125.0
류, 호박, 쥬키니호박, 1, 0, 300.0
류, 감귤, 조생귤, 1, 0, 294.0
류, 콜라비(순무양배추), 콜라비, 1, 0, 63.333332
과채류, 방울토마토, 대추방울, 1, 0, 300.0
작물류, 참당귀, 참당귀, 1, 0, 2160.0
류, 바나나, 기타바나나, 1, 0, 211.53847
류, 감귤, 기타감귤, 1, 0, 150.0
채소류, 쪽파, 깐쪽파, 1, 0, 380.0
류, 호박, 애호박, 1, 0, 327.5
과채류, 방울토마토, 대추방울, 1, 0, 466.66666
채소류, 풋고추, 청양, 1, 0, 830.0
채류, 시금치, 시금치, 1, 0, 300.0
 해조류, 파래, 파래, 1, 0, 125.0
류, 감귤, 기타감귤, 1, 0, 172.0
채소류, 대파, 대파, 1, 0, 129.09091
류, 새싹, 새싹, 1, 0, 940.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
류, 케일, 쌈케일, 1, 0, 175.0
채류, 양배추, 양배추, 1, 0, 71.25
채류, 시금치, 시금치, 1, 0, 350.0
채류, 상추, 포기찹, 1, 0, 575.0
과채류, 딸기, 설향, 1, 0, 1450.0
 해조류, 미역, 물미역, 1, 0, 125.0
채류, 양배추, 양배추, 1, 0, 47.67442
류, 호박, 쥬키니호박, 1, 0, 160.0
류, 포도, 샤인마스캇, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 고수, 고수, 1, 0, 2800.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 231.25
과채류, 딸기, 설향, 1, 0, 900.0
채소류, 쪽파, 쪽파, 1, 0, 380.0
과채류, 딸기, 장희, 1, 0, 1266.6666
채소류, 풋고추, 청양, 1, 0, 760.0
류, 사과, 후지, 1, 0, 165.0
류, 치커리, 치커리, 1, 0, 435.0
류, 체리, 체리, 1, 0, 840.0
채류, 봄동배추, 봄동배추, 1, 0, 135.0
류, 느타리버섯, 느타리버섯, 1, 0, 425.0
 해조류, 미역, 물미역, 1, 0, 125.0
채류, 시금치, 시금치, 1, 0, 300.0
채류, 양배추, 양배추, 1, 0, 108.75
류, 콜라비(순무양배추), 콜라비, 1, 0, 96.666664
과채류, 딸기, 설향, 1, 0, 610.0
류, 감귤, 기타감귤, 1, 0, 320.0
류, 감귤, 기타감귤, 1, 0, 120.0
과채류, 딸기, 설향, 1, 0, 650.0
류, 호박, 쥬키니호박, 1, 0, 270.0
채류, 달래, 달래, 1, 0, 1510.0
류, 무, 월동무, 1, 0, 64.0
, 감자, 기타감자, 1, 0, 222.5
채류, 양배추, 양배추, 1, 0, 40.0
류, 팽이버섯, 팽이1호, 1, 0, 230.0
류, 새송이, 새송이버섯, 1, 0, 310.0
채소류, 양파, 양파, 1, 0, 154.0
 해조류, 미역, 물미역, 1, 0, 125.0
과채류, 딸기, 기타딸기, 1, 0, 950.0
류, 포도, 샤인마스캇, 1, 0, 500.0
류, 감귤, 기타감귤, 1, 0, 120.0
류, 단감, 기타단감, 1, 0, 175.0
채류, 청경채, 청경채, 1, 0, 660.0
채류, 시금치, 시금치, 1, 0, 330.0
채소류, 풋고추, 청양, 1, 0, 780.0
류, 단감, 부유, 1, 0, 150.0
채류, 피마자잎, 피마자잎, 1, 0, 650.0
류, 루꼴라, 루꼴라, 1, 0, 1900.0
류, 감귤, 조생귤, 1, 0, 86.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 파프리카, 노랑파프리카, 1, 0, 800.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 193.75
류, 감귤, 조생귤, 1, 0, 290.0
채류, 봄동배추, 봄동배추, 1, 0, 135.0
과채류, 딸기, 설향, 1, 0, 880.0
 해조류, 미역, 물미역, 1, 0, 125.0
류, 단감, 부유, 1, 0, 151.0
채류, 근대, 적근대, 1, 0, 435.0
채소류, 양파, 양파, 1, 0, 154.0
류, 호박, 애호박, 1, 0, 250.0
채류, 쑥갓, 쑥갓, 1, 0, 255.0
류, 호박, 쥬키니호박, 1, 0, 320.0
과채류, 딸기, 기타딸기, 1, 0, 3300.0
채류, 미나리, 돌미나리, 1, 0, 712.5
채류, 상추, 꽃적상추, 1, 0, 310.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 토마토, 토마토, 1, 0, 180.0
채류, 시금치, 섬초, 1, 0, 475.0
채류, 숙주나물, 숙주나물, 0, 0, 162.85715
, 고구마, 기타, 1, 0, 230.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 170.0
류, 감귤, 조생귤, 1, 0, 172.0
류, 케일, 쌈케일, 1, 0, 250.0
류, 느타리버섯, 느타리버섯, 1, 0, 375.0
채소류, 대파, 대파, 1, 0, 215.0
류, 감귤, 조생귤, 1, 0, 210.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 포도, 포도, 0, 0, 342.46576
류, 식용허브, 타이바질, 1, 0, 6240.0
류, 호박, 쥬키니호박, 1, 0, 320.0
채류, 봄동배추, 봄동배추, 1, 0, 100.0
채류, 미나리, 돌미나리, 1, 0, 595.0
과채류, 딸기, 기타딸기, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1050.0
채류, 시금치, 시금치, 1, 0, 330.0
류, 로메인, 로메인, 1, 0, 450.0
류, 느타리버섯, 느타리버섯, 1, 0, 320.0
채류, 피마자잎, 피마자잎, 1, 0, 650.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 새송이, 새송이버섯, 1, 0, 310.0
류, 사과, 미얀마, 1, 0, 120.0
류, 느타리버섯, 느타리버섯, 1, 0, 300.0
채소류, 쪽파, 깐쪽파, 1, 0, 900.0
류, 피망(단고추), 피망, 1, 0, 450.0
과채류, 방울토마토, 대추방울, 1, 0, 430.0
류, 사과, 후지, 1, 0, 540.0
채류, 봄동배추, 봄동배추, 1, 0, 130.0
과채류, 방울토마토, 대추방울, 1, 0, 166.66667
채소류, 풋고추, 청양, 1, 0, 850.0
류, 기타, 산나물, 1, 0, 250.0
채류, 시금치, 시금치, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 1160.0
류, 단감, 부유, 1, 0, 170.0
채류, 부추, 일반부추, 1, 0, 200.0
채소류, 쪽파, 깐쪽파, 1, 0, 300.0
채소류, 양파, 양파, 1, 0, 153.33333
채소류, 풋고추, 오이고추, 1, 0, 640.0
류, 호박, 호박고지, 1, 0, 1960.0
류, 감귤, 조생귤, 1, 0, 110.0
과채류, 딸기, 설향, 1, 0, 800.0
채소류, 마늘, 깐마늘 대서, 1, 0, 840.0
류, 치커리, 치커리, 1, 0, 200.0
류, 치커리, 치커리, 1, 0, 200.0
류, 곶감, 곶감, 1, 0, 1140.0
류, 감귤, 조생귤, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 감귤, 비가림감귤, 1, 0, 230.0
류, 취나물, 취나물, 1, 0, 700.0
류, 호박, 기타호박, 1, 0, 2500.0
류, 가지, 건가지, 1, 0, 1900.0
류, 연근, 기타연근, 1, 0, 300.0
채류, 우엉대, 우엉대, 1, 0, 375.0
류, 마, 기타마, 1, 0, 590.0
채류, 고구마순, 기타고구마순, 1, 0, 550.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 포도, 샤인마스캇, 1, 0, 700.0
과채류, 토마토, 기타토마토, 1, 0, 118.0
류, 감귤, 천혜향, 1, 0, 533.3333
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 장희, 1, 0, 1150.0
과채류, 딸기, 설향, 1, 0, 800.0
채류, 시금치, 시금치, 1, 0, 458.75
 해조류, 미역, 물미역, 1, 0, 132.5
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 토마토, 토마토, 1, 0, 160.0
과채류, 토마토, 토마토, 1, 0, 240.0
채류, 열무, 열무, 1, 0, 162.5
류, 오이, 취청, 1, 0, 480.0
, 고구마, 밤고구마, 1, 0, 165.0
류, 무, 기타무, 1, 0, 42.5
채류, 시금치, 포항초, 1, 0, 280.0
, 고구마, 기타, 1, 0, 170.0
류, 표고버섯, 표고버섯, 1, 0, 825.0
류, 표고버섯, 표고버섯, 1, 0, 650.0
, 감자, 두백, 1, 0, 50.0
류, 새싹, 새싹, 1, 0, 940.0
류, 가지, 가지, 1, 0, 380.0
류, 표고버섯, 표고버섯, 1, 0, 650.0
채류, 고수, 고수, 1, 0, 2800.0
류, 치커리, 치커리, 1, 0, 435.0
채류, 달래, 달래, 1, 0, 1510.0
채류, 청경채, 청경채, 1, 0, 660.0
류, 사과, 후지, 1, 0, 360.0
류, 루꼴라, 루꼴라, 1, 0, 1900.0
채류, 근대, 적근대, 1, 0, 435.0
채류, 배추, 월동배추, 1, 0, 40.0
채류, 숙주나물, 숙주나물, 0, 0, 162.85715
류, 사과, 후지, 1, 0, 480.0
류, 바나나, 기타바나나, 1, 0, 211.53847
류, 식용허브, 타이바질, 1, 0, 6240.0
류, 바나나, 기타바나나, 1, 0, 211.53847
류, 사과, 미얀마, 1, 0, 216.5
류, 단감, 부유, 1, 0, 310.0
류, 바나나, 기타바나나, 1, 0, 211.53847
채류, 배추, 월동배추, 1, 0, 24.0
류, 바나나, 기타바나나, 1, 0, 207.6923
류, 바나나, 기타바나나, 1, 0, 207.6923
 해조류, 파래, 파래, 1, 0, 125.0
류, 가지, 가지, 1, 0, 260.0
 해조류, 파래, 파래, 1, 0, 125.0
채소류, 쪽파, 깐쪽파, 1, 0, 350.0
류, 호박, 애호박, 1, 0, 176.25
 해조류, 파래, 파래, 1, 0, 125.0
채소류, 양파, 양파, 1, 0, 153.33333
 해조류, 파래, 파래, 1, 0, 125.0
과채류, 방울토마토, 대추방울, 1, 0, 300.0
 해조류, 파래, 파래, 1, 0, 125.0
채류, 쑥갓, 쑥갓, 1, 0, 252.5
채소류, 양파, 양파, 1, 0, 153.33333
채소류, 양파, 양파, 1, 0, 153.33333
채류, 쑥갓, 쑥갓, 1, 0, 252.5
 해조류, 파래, 파래, 1, 0, 125.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 감귤, 기타감귤, 1, 0, 280.0
 해조류, 미역, 물미역, 1, 0, 125.0
채류, 쑥갓, 쑥갓, 1, 0, 252.5
채소류, 양파, 양파, 1, 0, 153.33333
류, 호박, 애호박, 1, 0, 335.0
 해조류, 미역, 물미역, 1, 0, 125.0
채소류, 양파, 양파, 1, 0, 153.33333
류, 단감, 부유, 1, 0, 185.0
류, 사과, 후지, 1, 0, 200.0
채류, 쑥갓, 쑥갓, 1, 0, 400.0
 해조류, 미역, 물미역, 1, 0, 125.0
채소류, 양파, 양파, 1, 0, 160.0
류, 오이, 취청, 1, 0, 560.0
류, 감귤, 조생귤, 1, 0, 220.0
채소류, 생강, 기타생강, 1, 0, 700.0
류, 사과, 후지, 1, 0, 30.0
류, 참나물, 참나물, 1, 0, 375.0
채소류, 양파, 양파, 1, 0, 160.0
 해조류, 미역, 물미역, 1, 0, 125.0
류, 단감, 기타단감, 1, 0, 250.0
과채류, 딸기, 기타딸기, 1, 0, 1400.0
류, 만감, 기타만감, 1, 0, 570.0
, 고구마, 밤고구마, 1, 0, 90.0
류, 호박, 애호박, 1, 0, 387.5
과채류, 딸기, 기타딸기, 1, 0, 1850.0
채류, 상추, 포기찹, 1, 0, 392.5
채류, 갓, 기타갓, 1, 0, 400.0
채류, 청경채, 청경채, 1, 0, 275.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
류, 사과, 미시마, 1, 0, 280.0
류, 새송이, 새송이버섯, 1, 0, 125.0
과채류, 방울토마토, 대추방울, 1, 0, 380.0
, 고구마, 밤고구마, 1, 0, 90.0
채소류, 쪽파, 깐쪽파, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 오이, 백다다기, 1, 0, 570.0
채소류, 마늘, 깐마늘 대서, 1, 0, 840.0
류, 사과, 미얀마, 1, 0, 150.0
채소류, 대파, 대파, 1, 0, 250.0
채소류, 양파, 양파, 1, 0, 153.33333
과채류, 딸기, 장희, 1, 0, 933.3333
채류, 상추, 포기찹, 1, 0, 300.0
과채류, 딸기, 기타딸기, 1, 0, 1030.0
채류, 고구마순, 삶은고구마순, 1, 0, 450.0
채소류, 대파, 대파, 1, 0, 256.0
과채류, 방울토마토, 대추방울, 1, 0, 243.33333
채소류, 양파, 저장양파, 1, 0, 120.0
류, 만가닥, 만가닥, 1, 0, 320.0
채류, 피마자잎, 피마자잎, 1, 0, 650.0
채소류, 풋고추, 오이고추, 1, 0, 460.0
류, 단감, 부유, 1, 0, 210.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 193.75
류, 포도, 포도, 0, 0, 342.46576
채류, 시금치, 시금치, 1, 0, 365.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 표고버섯, 기타표고버섯, 1, 0, 450.0
류, 감귤, 기타감귤, 1, 0, 150.0
류, 만감, 하귤, 1, 0, 566.6667
류, 호박, 쥬키니호박, 1, 0, 125.0
채소류, 쪽파, 깐쪽파, 1, 0, 900.0
채류, 시금치, 시금치, 1, 0, 120.0
, 감자, 기타감자, 1, 0, 57.5
류, 포도, 샤인마스캇, 1, 0, 1100.0
채소류, 풋고추, 반홍, 1, 0, 400.0
류, 파프리카, 노랑파프리카, 1, 0, 900.0
류, 식용허브, 로케트, 1, 0, 1360.0
채소류, 쪽파, 깐쪽파, 1, 0, 340.0
류, 치커리, 치커리, 1, 0, 200.0
류, 단감, 부유, 1, 0, 221.0
채류, 시금치, 시금치, 1, 0, 340.0
채소류, 풋고추, 오이고추, 1, 0, 410.0
과채류, 딸기, 설향, 1, 0, 900.0
과채류, 딸기, 설향, 1, 0, 1400.0
채소류, 풋고추, 녹광, 1, 0, 360.0
과채류, 딸기, 기타딸기, 1, 0, 2400.0
류, 느타리버섯, 느타리버섯, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1140.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 호박, 쥬키니호박, 1, 0, 270.0
채소류, 쪽파, 깐쪽파, 1, 0, 900.0
채소류, 풋고추, 청양, 1, 0, 841.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 198.75
과채류, 딸기, 기타딸기, 1, 0, 1150.0
채류, 부추, 일반부추, 1, 0, 151.66667
채소류, 풋고추, 오이고추, 1, 0, 638.8889
과채류, 방울토마토, 대추방울, 1, 0, 333.33334
채류, 봄동배추, 봄동배추, 1, 0, 110.0
채소류, 풋고추, 청양, 1, 0, 435.0
과채류, 딸기, 설향, 1, 0, 580.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 237.5
류, 피망(단고추), 피망, 1, 0, 730.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 새송이, 새송이버섯, 1, 0, 250.0
채류, 배추, 배추뿌리, 1, 0, 51.25
류, 식용허브, 로케트, 1, 0, 1800.0
류, 호박, 쥬키니호박, 1, 0, 320.0
류, 치커리, 치커리, 1, 0, 200.0
류, 호박, 쥬키니호박, 1, 0, 190.0
류, 만가닥, 만가닥, 1, 0, 320.0
채소류, 쪽파, 깐쪽파, 1, 0, 900.0
채류, 상추, 청상추, 1, 0, 300.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 206.25
류, 감귤, 조생귤, 1, 0, 150.0
류, 감귤, 조생귤, 1, 0, 200.0
과채류, 딸기, 장희, 1, 0, 1266.6666
채류, 청경채, 청경채, 1, 0, 475.0
류, 호박, 쥬키니호박, 1, 0, 320.0
류, 오이, 백다다기, 1, 0, 488.8889
류, 식용허브, 로케트, 1, 0, 1700.0
과채류, 토마토, 완숙토마토, 1, 0, 312.0
채류, 시금치, 섬초, 1, 0, 331.0
과채류, 딸기, 설향, 1, 0, 1280.0
채소류, 풋고추, 오이고추, 1, 0, 763.8889
채류, 깻잎, 기타깻잎, 1, 0, 375.0
채소류, 쪽파, 깐쪽파, 1, 0, 550.0
채류, 부추, 일반부추, 1, 0, 185.71428
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 212.5
류, 호박, 쥬키니호박, 1, 0, 160.0
채류, 깻잎, 기타깻잎, 1, 0, 575.0
채류, 봄동배추, 봄동배추, 1, 0, 126.666664
채류, 깻잎, 깻잎, 1, 0, 575.0
류, 느타리버섯, 느타리버섯, 1, 0, 440.0
채소류, 풋고추, 오이고추, 1, 0, 670.0
류, 식용허브, 로케트, 1, 0, 1450.0
류, 참나물, 참나물, 1, 0, 400.0
류, 감귤, 비가림감귤, 1, 0, 360.0
류, 단감, 부유, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 1160.0
과채류, 딸기, 설향, 1, 0, 1240.0
과채류, 딸기, 설향, 1, 0, 750.0
류, 감귤, 조생귤, 1, 0, 246.0
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 토마토, 기타토마토, 1, 0, 120.0
류, 감귤, 비가림감귤, 1, 0, 374.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 곶감, 기타곶감, 1, 0, 1166.6666
과채류, 딸기, 설향, 1, 0, 950.0
류, 적채, 적채, 1, 0, 112.5
 해조류, 미역, 줄기미역, 1, 0, 187.5
류, 감귤, 천혜향, 1, 0, 533.3333
채류, 열무, 열무, 1, 0, 155.0
류, 단감, 부유, 1, 0, 190.0
과채류, 딸기, 설향, 1, 0, 1250.0
과채류, 토마토, 토마토, 1, 0, 140.0
류, 오이, 취청, 1, 0, 580.0
류, 표고버섯, 표고버섯, 1, 0, 800.0
류, 무, 기타무, 1, 0, 40.0
류, 사과, 후지, 1, 0, 360.0
류, 새송이, 새송이버섯, 1, 0, 237.5
, 감자, 두백, 1, 0, 167.5
채류, 배추, 월동배추, 1, 0, 28.0
류, 단감, 부유, 1, 0, 300.0
, 고구마, 밤고구마, 1, 0, 80.0
류, 포도, 샤인마스캇, 1, 0, 700.0
채류, 시금치, 포항초, 1, 0, 360.0
류, 사과, 후지, 1, 0, 350.0
, 고구마, 기타, 1, 0, 60.0
류, 사과, 미얀마, 1, 0, 198.0
채류, 배추, 월동배추, 1, 0, 28.0
류, 새송이, 새송이버섯, 1, 0, 237.5
, 고구마, 기타, 1, 0, 170.0
류, 사과, 미얀마, 1, 0, 89.5
류, 표고버섯, 표고버섯, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 119.5
, 고구마, 기타, 1, 0, 80.0
, 고구마, 기타, 1, 0, 215.0
작물류, 땅콩, 땅콩, 0, 0, 480.0
작물류, 땅콩, 땅콩, 0, 0, 480.0
, 고구마, 기타, 1, 0, 80.0
작물류, 땅콩, 땅콩, 0, 0, 480.0
작물류, 땅콩, 땅콩, 0, 0, 480.0
작물류, 땅콩, 땅콩, 0, 0, 480.0
류, 사과, 미얀마, 1, 0, 134.5
류, 사과, 미시마, 1, 0, 66.0
채류, 상추, 쫑상추, 1, 0, 302.5
과채류, 딸기, 기타딸기, 1, 0, 950.0
류, 양송이, 양송이, 1, 0, 705.0
채류, 상추, 포기찹, 1, 0, 440.0
채소류, 쪽파, 깐쪽파, 1, 0, 330.0
류, 만감, 기타만감, 1, 0, 530.0
류, 단감, 부유, 1, 0, 160.0
 해조류, 미역, 물미역, 1, 0, 125.0
류, 감귤, 조생귤, 1, 0, 250.0
채소류, 양파, 양파, 1, 0, 170.0
 해조류, 미역, 물미역, 1, 0, 125.0
채류, 시금치, 섬초, 1, 0, 330.0
과채류, 방울토마토, 대추방울, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 토마토, 기타토마토, 1, 0, 100.0
채류, 깻잎, 기타깻잎, 1, 0, 125.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 단감, 부유, 1, 0, 118.0
류, 오이, 취청, 1, 0, 577.0
채류, 깻잎, 깻잎순, 1, 0, 362.5
채류, 양배추, 양배추, 1, 0, 46.0
류, 오이, 가시오이, 1, 0, 555.0
류, 감귤, 조생귤, 1, 0, 278.0
과채류, 딸기, 설향, 1, 0, 780.0
채류, 깻잎, 깻잎, 1, 0, 883.3333
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 장희, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 양배추, 양배추, 1, 0, 20.0
채류, 시금치, 섬초, 1, 0, 550.0
류, 금감, 금감, 1, 0, 260.0
류, 만가닥, 만가닥, 1, 0, 325.0
채류, 시금치, 섬초, 1, 0, 550.0
류, 배, 신고, 1, 0, 166.66667
류, 금감, 금감, 1, 0, 480.0
채소류, 대파, 대파, 1, 0, 260.0
채류, 시금치, 섬초, 1, 0, 380.0
채소류, 쪽파, 깐쪽파, 1, 0, 580.0
채소류, 대파, 대파, 1, 0, 256.0
채소류, 풋고추, 청양, 1, 0, 820.0
류, 만가닥, 만가닥, 1, 0, 400.0
류, 단감, 부유, 1, 0, 190.0
채류, 시금치, 섬초, 1, 0, 360.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 만감, 기타만감, 1, 0, 344.44446
류, 만가닥, 만가닥, 1, 0, 466.66666
류, 호박, 쥬키니호박, 1, 0, 265.0
과채류, 토마토, 기타토마토, 1, 0, 92.0
채소류, 홍고추, 홍고추, 1, 0, 150.0
류, 만가닥, 만가닥, 1, 0, 400.0
류, 곶감, 곶감, 1, 0, 1040.0
채소류, 대파, 대파, 1, 0, 175.0
류, 포도, 샤인마스캇, 1, 0, 450.0
류, 단감, 부유, 1, 0, 230.0
류, 단감, 부유, 1, 0, 130.0
채소류, 풋고추, 청양, 1, 0, 880.0
류, 사과, 후지, 1, 0, 125.0
류, 사과, 후지, 1, 0, 30.0
채소류, 대파, 대파, 1, 0, 175.0
류, 사과, 후지, 1, 0, 310.0
류, 호박, 쥬키니호박, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 920.0
류, 감귤, 조생귤, 1, 0, 260.0
채소류, 대파, 대파, 1, 0, 130.0
류, 고사리, 기타고사리, 1, 0, 740.0
류, 배, 신고, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 102.0
류, 사과, 미시마, 1, 0, 360.0
채소류, 홍고추, 홍고추, 1, 0, 375.0
과채류, 딸기, 설향, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 감귤, 조생귤, 1, 0, 130.0
채소류, 풋고추, 녹광, 1, 0, 360.0
류, 호박, 애호박, 1, 0, 112.5
류, 만감, 기타만감, 1, 0, 666.6667
채소류, 풋고추, 청양, 1, 0, 831.0
채류, 갓, 기타갓, 1, 0, 390.0
채소류, 생강, 깐생강, 1, 0, 650.0
류, 호박, 애호박, 1, 0, 250.0
채류, 깻잎, 기타깻잎, 1, 0, 575.0
채류, 미나리, 돌미나리, 1, 0, 705.0
류, 사과, 미얀마, 1, 0, 190.0
류, 감귤, 조생귤, 1, 0, 200.0
채류, 깻잎, 깻잎, 1, 0, 575.0
류, 감귤, 조생귤, 1, 0, 252.0
류, 표고버섯, 기타표고버섯, 1, 0, 520.0
류, 호박, 애호박, 1, 0, 187.5
채소류, 풋고추, 기타풋고추, 1, 0, 120.0
류, 감귤, 조생귤, 1, 0, 230.0
채류, 시금치, 시금치, 1, 0, 320.0
과채류, 딸기, 기타딸기, 1, 0, 1270.0
류, 느타리버섯, 느타리버섯, 1, 0, 385.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 파프리카, 노랑파프리카, 1, 0, 1080.0
과채류, 토마토, 토마토, 1, 0, 120.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 210.0
과채류, 딸기, 설향, 1, 0, 1320.0
채소류, 풋고추, 오이고추, 1, 0, 390.0
채류, 부추, 일반부추, 1, 0, 185.71428
채류, 부추, 일반부추, 1, 0, 133.33333
과채류, 방울토마토, 대추방울, 1, 0, 233.33333
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 153.75
과채류, 딸기, 설향, 1, 0, 1200.0
채소류, 풋고추, 녹광, 1, 0, 650.0
채류, 상추, 포기찹, 1, 0, 615.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 168.75
과채류, 방울토마토, 대추방울, 1, 0, 200.0
류, 돌나물, 돌나물, 1, 0, 277.5
과채류, 딸기, 기타딸기, 1, 0, 3150.0
채소류, 풋고추, 청양, 1, 0, 930.0
채류, 청경채, 청경채, 1, 0, 475.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 231.25
과채류, 딸기, 설향, 1, 0, 1050.0
채류, 부추, 일반부추, 1, 0, 180.0
류, 느타리버섯, 느타리버섯, 1, 0, 425.0
류, 피망(단고추), 피망, 1, 0, 980.0
과채류, 토마토, 토마토, 1, 0, 160.0
류, 감귤, 천혜향, 1, 0, 333.33334
, 감자, 기타감자, 1, 0, 144.5
과채류, 딸기, 설향, 1, 0, 945.0
류, 느타리버섯, 느타리버섯, 1, 0, 275.0
과채류, 토마토, 대저토마토, 1, 0, 520.0
류, 무, 기타무, 1, 0, 725.0
채류, 깻잎, 깻잎순, 1, 0, 283.33334
류, 단감, 부유, 1, 0, 250.0
채소류, 쪽파, 쪽파, 1, 0, 400.0
채소류, 대파, 대파, 1, 0, 220.0
채류, 부추, 일반부추, 1, 0, 314.2857
채소류, 쪽파, 깐쪽파, 1, 0, 280.0
류, 오이, 백다다기, 1, 0, 477.77777
류, 호박, 애호박, 1, 0, 553.3333
류, 치커리, 치커리, 1, 0, 400.0
류, 느타리버섯, 느타리버섯, 1, 0, 275.0
류, 감귤, 조생귤, 1, 0, 270.0
채류, 시금치, 시금치, 1, 0, 328.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
채류, 피마자잎, 피마자잎, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 1050.0
채류, 미나리, 돌미나리, 1, 0, 590.0
채소류, 풋고추, 청양, 1, 0, 930.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 193.75
채류, 부추, 일반부추, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1190.0
류, 새송이, 새송이버섯, 1, 0, 300.0
류, 느타리버섯, 느타리버섯, 1, 0, 425.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 206.25
류, 오이, 가시오이, 1, 0, 466.0
과채류, 딸기, 설향, 1, 0, 1350.0
채류, 부추, 일반부추, 1, 0, 400.0
류, 기타, 양채류, 1, 0, 2260.0
류, 표고버섯, 표고버섯, 1, 0, 520.0
채류, 열무, 열무, 1, 0, 215.0
채류, 무청, 생무청, 1, 0, 110.0
류, 새송이, 새송이버섯, 1, 0, 566.6667
채류, 부추, 일반부추, 1, 0, 214.28572
류, 셀러리(양미나리), 셀러리, 1, 0, 82.0
과채류, 토마토, 토마토, 1, 0, 260.0
과채류, 토마토, 토마토, 1, 0, 240.0
채류, 부추, 기타부추, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 950.0
, 고구마, 기타, 1, 0, 220.0
, 고구마, 기타, 1, 0, 230.0
, 고구마, 기타, 1, 0, 120.0
, 고구마, 기타, 1, 0, 230.0
, 고구마, 기타, 1, 0, 145.0
, 고구마, 기타, 1, 0, 175.0
, 고구마, 기타, 1, 0, 170.0
, 고구마, 기타, 1, 0, 80.0
, 고구마, 기타, 1, 0, 215.0
, 고구마, 기타, 1, 0, 80.0
